x,y,theta
3.813813813813813791e+00,-2.454007315086224883e-01,-3.458377825775294512e-01
3.823823823823823798e+00,-2.490002760676487403e-01,-3.445294588473192254e-01
3.833833833833833804e+00,-2.525847419290989659e-01,-3.431687861212018853e-01
3.843843843843843811e+00,-2.561535530748664802e-01,-3.417558049702656975e-01
3.853853853853853817e+00,-2.597061356481505379e-01,-3.402905615213698276e-01
3.863863863863863823e+00,-2.632419180613250753e-01,-3.387731075527091740e-01
3.873873873873873830e+00,-2.667603311026972568e-01,-3.372035005946212305e-01
3.883883883883883836e+00,-2.702608080421370351e-01,-3.355818040354800469e-01
3.893893893893893843e+00,-2.737427847355587418e-01,-3.339080872326293248e-01
3.903903903903903849e+00,-2.772056997282381641e-01,-3.321824256281669663e-01
3.913913913913913856e+00,-2.806489943569469570e-01,-3.304049008694330825e-01
3.923923923923923862e+00,-2.840721128508889026e-01,-3.285756009341421757e-01
3.933933933933933869e+00,-2.874745024314228625e-01,-3.266946202598879911e-01
3.943943943943943875e+00,-2.908556134105566571e-01,-3.247620598779368817e-01
3.953953953953953881e+00,-2.942148992881988834e-01,-3.227780275511280550e-01
3.963963963963963888e+00,-2.975518168481548487e-01,-3.207426379156192442e-01
3.973973973973973894e+00,-3.008658262528532967e-01,-3.186560126264191828e-01
3.983983983983983901e+00,-3.041563911367939910e-01,-3.165182805063715410e-01
3.993993993993993907e+00,-3.074229786987019986e-01,-3.143295776984305068e-01
4.004004004004004358e+00,-3.106650597923806822e-01,-3.120900478210502649e-01
4.014014014014014364e+00,-3.138821090162512983e-01,-3.097998421263358226e-01
4.024024024024024371e+00,-3.170736048015717623e-01,-3.074591196608404964e-01
4.034034034034034377e+00,-3.202390294993244235e-01,-3.050680474286592281e-01
4.044044044044044384e+00,-3.233778694657650221e-01,-3.026268005565937447e-01
4.054054054054054390e+00,-3.264896151466263330e-01,-3.001355624610932971e-01
4.064064064064064397e+00,-3.295737611599680594e-01,-2.975945250167083556e-01
4.074074074074074403e+00,-3.326298063776684244e-01,-2.950038887257442899e-01
4.084084084084084409e+00,-3.356572540055502429e-01,-2.923638628887788582e-01
4.094094094094094416e+00,-3.386556116621376455e-01,-2.896746657757900967e-01
4.104104104104104422e+00,-3.416243914560378458e-01,-2.869365247975044220e-01
4.114114114114114429e+00,-3.445631100619449549e-01,-2.841496766766435922e-01
4.124124124124124435e+00,-3.474712887952613460e-01,-2.813143676187402353e-01
4.134134134134134442e+00,-3.503484536853347375e-01,-2.784308534821707815e-01
4.144144144144144448e+00,-3.531941355473082744e-01,-2.754993999469447785e-01
4.154154154154154455e+00,-3.560078700525804996e-01,-2.725202826820373736e-01
4.164164164164164461e+00,-3.587891977978765468e-01,-2.694937875107120129e-01
4.174174174174174468e+00,-3.615376643729260042e-01,-2.664202105735805071e-01
4.184184184184184474e+00,-3.642528204267517777e-01,-2.632998584889020832e-01
4.194194194194194480e+00,-3.669342217325641253e-01,-2.601330485097040346e-01
4.204204204204204487e+00,-3.695814292512663579e-01,-2.569201086774721143e-01
4.214214214214214493e+00,-3.721940091935686534e-01,-2.536613779717202810e-01
4.224224224224224500e+00,-3.747715330807133705e-01,-2.503572064552899157e-01
4.234234234234234506e+00,-3.773135778038141930e-01,-2.470079554147518730e-01
4.244244244244244513e+00,-3.798197256818092171e-01,-2.436139974955422172e-01
4.254254254254254519e+00,-3.822895645180330870e-01,-2.401757168314379576e-01
4.264264264264264526e+00,-3.847226876554086794e-01,-2.366935091678429026e-01
4.274274274274274532e+00,-3.871186940302642210e-01,-2.331677819785588635e-01
4.284284284284284539e+00,-3.894771882247776151e-01,-2.295989545754635874e-01
4.294294294294294545e+00,-3.917977805180529183e-01,-2.259874582107455898e-01
4.304304304304304551e+00,-3.940800869358331293e-01,-2.223337361712797167e-01
4.314314314314314558e+00,-3.963237292988550098e-01,-2.186382438646033988e-01
4.324324324324324564e+00,-3.985283352698486548e-01,-2.149014488961593916e-01
4.334334334334334571e+00,-4.006935383991906408e-01,-2.111238311373546395e-01
4.344344344344344577e+00,-4.028189781692129157e-01,-2.073058827839767415e-01
4.354354354354354584e+00,-4.049043000371765344e-01,-2.034481084045843546e-01
4.364364364364364590e+00,-4.069491554769135711e-01,-1.995510249785035217e-01
4.374374374374374597e+00,-4.089532020191467554e-01,-1.956151619229797578e-01
4.384384384384384603e+00,-4.109161032904909416e-01,-1.916410611091388105e-01
4.394394394394394610e+00,-4.128375290511455131e-01,-1.876292768663494759e-01
4.404404404404404616e+00,-4.147171552312828857e-01,-1.835803759747364483e-01
4.414414414414414622e+00,-4.165546639661437678e-01,-1.794949376454009204e-01
4.424424424424424629e+00,-4.183497436298430072e-01,-1.753735534880290770e-01
4.434434434434434635e+00,-4.201020888678974607e-01,-1.712168274657031586e-01
4.444444444444444642e+00,-4.218114006284815476e-01,-1.670253758365238539e-01
4.454454454454454648e+00,-4.234773861924208682e-01,-1.627998270818256932e-01
4.464464464464464655e+00,-4.250997592019302163e-01,-1.585408218207227382e-01
4.474474474474474661e+00,-4.266782396881066974e-01,-1.542490127108775144e-01
4.484484484484484668e+00,-4.282125540971861155e-01,-1.499250643351293655e-01
4.494494494494494674e+00,-4.297024353155702858e-01,-1.455696530739669370e-01
4.504504504504504681e+00,-4.311476226936375444e-01,-1.411834669637063444e-01
4.514514514514514687e+00,-4.325478620683421704e-01,-1.367672055401549513e-01
4.524524524524524693e+00,-4.339029057846148785e-01,-1.323215796678487433e-01
4.534534534534534700e+00,-4.352125127155733186e-01,-1.278473113546738371e-01
4.544544544544544706e+00,-4.364764482815507995e-01,-1.233451335519447772e-01
4.554554554554554713e+00,-4.376944844679550584e-01,-1.188157899399998330e-01
4.564564564564564719e+00,-4.388663998419663481e-01,-1.142600346992297955e-01
4.574574574574574726e+00,-4.399919795680837242e-01,-1.096786322667668290e-01
4.584584584584584732e+00,-4.410710154225315760e-01,-1.050723570789129785e-01
4.594594594594594739e+00,-4.421033058065350074e-01,-1.004419932993636660e-01
4.604604604604604745e+00,-4.430886557584743923e-01,-9.578833453364621331e-02
4.614614614614614752e+00,-4.440268769649313718e-01,-9.111218352981578783e-02
4.624624624624624758e+00,-4.449177877706340101e-01,-8.641435186562899939e-02
4.634634634634634764e+00,-4.457612131873130434e-01,-8.169565962269113857e-02
4.644644644644644771e+00,-4.465569849014794923e-01,-7.695693504779117788e-02
4.654654654654654777e+00,-4.473049412811343495e-01,-7.219901420177526896e-02
4.664664664664664784e+00,-4.480049273814208366e-01,-6.742274059637154426e-02
4.674674674674674790e+00,-4.486567949492292207e-01,-6.262896481940906368e-02
4.684684684684684797e+00,-4.492604024267656260e-01,-5.781854414895267608e-02
4.694694694694694803e+00,-4.498156149540956661e-01,-5.299234215671574239e-02
4.704704704704704810e+00,-4.503223043706723328e-01,-4.815122830138747478e-02
4.714714714714714816e+00,-4.507803492158606318e-01,-4.329607751241726366e-02
4.724724724724724823e+00,-4.511896347284679587e-01,-3.842776976476598716e-02
4.734734734734734829e+00,-4.515500528452924267e-01,-3.354718964529897207e-02
4.744744744744744835e+00,-4.518615021986984726e-01,-2.865522591144243486e-02
4.754754754754754842e+00,-4.521238881132318976e-01,-2.375277104276262916e-02
4.764764764764764848e+00,-4.523371226012835589e-01,-1.884072078606312262e-02
4.774774774774774855e+00,-4.525011243578137554e-01,-1.391997369486392896e-02
4.784784784784784861e+00,-4.526158187541474698e-01,-8.991430663809973911e-03
4.794794794794794868e+00,-4.526811378308506217e-01,-4.055994458788632351e-03
4.804804804804804874e+00,-4.526970202896986040e-01,8.854307564468980518e-04
4.814814814814814881e+00,-4.526634114847477575e-01,5.831939896443323612e-03
4.824824824824824887e+00,-4.525802634125201673e-01,1.078262743224531021e-02
4.834834834834834894e+00,-4.524475347013123261e-01,1.573658787088009353e-02
4.844844844844844900e+00,-4.522651905996377120e-01,2.069291623528241378e-02
4.854854854854854906e+00,-4.520332029638154947e-01,2.565070854392507635e-02
4.864864864864864913e+00,-4.517515502447134734e-01,3.060906228946313340e-02
4.874874874874874919e+00,-4.514202174736568485e-01,3.556707691545361177e-02
4.884884884884884926e+00,-4.510391962475143179e-01,4.052385429051220955e-02
4.894894894894894932e+00,-4.506084847129690485e-01,4.547849917912626105e-02
4.904904904904904939e+00,-4.501280875499878431e-01,5.043011970838810754e-02
4.914914914914914945e+00,-4.495980159544956112e-01,5.537782782981452712e-02
4.924924924924924952e+00,-4.490182876202690743e-01,6.032073977561969863e-02
4.934934934934934958e+00,-4.483889267200555917e-01,6.525797650881728917e-02
4.944944944944944965e+00,-4.477099638859304842e-01,7.018866416624432170e-02
4.954954954954954971e+00,-4.469814361889009602e-01,7.511193449396250110e-02
4.964964964964964977e+00,-4.462033871177683020e-01,8.002692527442945014e-02
4.974974974974974984e+00,-4.453758665572558062e-01,8.493278074480499484e-02
4.984984984984984990e+00,-4.444989307654140243e-01,8.982865200564968400e-02
4.994994994994994997e+00,-4.435726423503130733e-01,9.471369741960163069e-02
5.005005005005005003e+00,-4.425970702460307327e-01,9.958708299945920328e-02
5.015015015015015010e+00,-4.415722896879466508e-01,1.044479827850759712e-01
5.025025025025025016e+00,-4.404983821873519889e-01,1.092955792086884731e-01
5.035035035035035023e+00,-4.393754355053836602e-01,1.141290634481271493e-01
5.045045045045045029e+00,-4.382035436262936567e-01,1.189476357675376961e-01
5.055055055055055035e+00,-4.369828067300608465e-01,1.237505058452195578e-01
5.065065065065065042e+00,-4.357133311643570650e-01,1.285368930882219984e-01
5.075075075075075048e+00,-4.343952294158742733e-01,1.333060269333615488e-01
5.085085085085085055e+00,-4.330286200810236630e-01,1.380571471344107237e-01
5.095095095095095061e+00,-4.316136278360141465e-01,1.427895040351421230e-01
5.105105105105105068e+00,-4.301503834063216125e-01,1.475023588280638676e-01
5.115115115115115074e+00,-4.286390235355547751e-01,1.521949837986478204e-01
5.125125125125125081e+00,-4.270796909537292740e-01,1.568666625548896243e-01
5.135135135135135087e+00,-4.254725343449566322e-01,1.615166902420868689e-01
5.145145145145145094e+00,-4.238177083145586166e-01,1.661443737427390765e-01
5.155155155155155100e+00,-4.221153733556139431e-01,1.707490318615948188e-01
5.165165165165165106e+00,-4.203656958149468714e-01,1.753299954956726581e-01
5.175175175175175113e+00,-4.185688478585662953e-01,1.798866077894497040e-01
5.185185185185185119e+00,-4.167250074365626000e-01,1.844182242751618295e-01
5.195195195195195126e+00,-4.148343582474721125e-01,1.889242129982591500e-01
5.205205205205205132e+00,-4.128970897021161379e-01,1.934039546282100286e-01
5.215215215215215139e+00,-4.109133968869236320e-01,1.978568425547568566e-01
5.225225225225225145e+00,-4.088834805267450023e-01,2.022822829697372149e-01
5.235235235235235152e+00,-4.068075469471653105e-01,2.066796949346745016e-01
5.245245245245245158e+00,-4.046858080363253118e-01,2.110485104344007323e-01
5.255255255255255165e+00,-4.025184812062572171e-01,2.153881744168600620e-01
5.265265265265265171e+00,-4.003057893537440570e-01,2.196981448193904840e-01
5.275275275275275177e+00,-3.980479608207094233e-01,2.239778925817730026e-01
5.285285285285285184e+00,-3.957452293541463550e-01,2.282269016462697697e-01
5.295295295295295190e+00,-3.933978340655920891e-01,2.324446689450483383e-01
5.305305305305305197e+00,-3.910060193901564451e-01,2.366307043752774730e-01
5.315315315315315203e+00,-3.885700350451116725e-01,2.407845307621679920e-01
5.325325325325325210e+00,-3.860901359880511974e-01,2.449056838104911871e-01
5.335335335335335216e+00,-3.835665823746230996e-01,2.489937120447258123e-01
5.345345345345345223e+00,-3.809996395158489202e-01,2.530481767383419567e-01
5.355355355355355229e+00,-3.783895778350311323e-01,2.570686518326214531e-01
5.365365365365365236e+00,-3.757366728242589882e-01,2.610547238452852747e-01
5.375375375375375242e+00,-3.730412050005196822e-01,2.650059917694967959e-01
5.385385385385385248e+00,-3.703034598614197703e-01,2.689220669634733163e-01
5.395395395395395255e+00,-3.675237278405273922e-01,2.728025730312549357e-01
5.405405405405405261e+00,-3.647023042623381839e-01,2.766471456949697316e-01
5.415415415415415268e+00,-3.618394892968750387e-01,2.804554326590403823e-01
5.425425425425425274e+00,-3.589355879139264349e-01,2.842270934667397997e-01
5.435435435435435281e+00,-3.559909098369311575e-01,2.879617993494562600e-01
5.445445445445445287e+00,-3.530057694965159087e-01,2.916592330692424628e-01
5.455455455455455294e+00,-3.499804859836911364e-01,2.953190887548430288e-01
5.465465465465465300e+00,-3.469153830027145724e-01,2.989410717317752542e-01
5.475475475475475307e+00,-3.438107888236252574e-01,3.025248983468453168e-01
5.485485485485485313e+00,-3.406670362344577097e-01,3.060702957873764340e-01
5.495495495495495319e+00,-3.374844624931407355e-01,3.095770018957132996e-01
5.505505505505505326e+00,-3.342634092790879863e-01,3.130447649792933995e-01
5.515515515515515332e+00,-3.310042226444860902e-01,3.164733436166651259e-01
5.525525525525525339e+00,-3.277072529652875210e-01,3.198625064598748513e-01
5.535535535535535345e+00,-3.243728548919131427e-01,3.232120320335683528e-01
5.545545545545545352e+00,-3.210013872996712592e-01,3.265217085311187817e-01
5.555555555555555358e+00,-3.175932132388996632e-01,3.297913336082149427e-01
5.565565565565565365e+00,-3.141486998848359025e-01,3.330207141742127508e-01
5.575575575575575371e+00,-3.106682184872218144e-01,3.362096661815295318e-01
5.585585585585585378e+00,-3.071521443196493784e-01,3.393580144134750731e-01
5.595595595595595384e+00,-3.036008566286524379e-01,3.424655922708034206e-01
5.605605605605605390e+00,-3.000147385825510105e-01,3.455322415573046646e-01
5.615615615615615397e+00,-2.963941772200531788e-01,3.485578122646491028e-01
5.625625625625625403e+00,-2.927395633986221712e-01,3.515421623568770193e-01
5.635635635635635410e+00,-2.890512917426111827e-01,3.544851575547321443e-01
5.645645645645645416e+00,-2.853297605911757628e-01,3.573866711200958113e-01
5.655655655655655423e+00,-2.815753719459650473e-01,3.602465836408001443e-01
5.665665665665665429e+00,-2.777885314186015475e-01,3.630647828160414314e-01
5.675675675675675436e+00,-2.739696481779516080e-01,3.658411632426148974e-01
5.685685685685685442e+00,-2.701191348971951345e-01,3.685756262022072960e-01
5.695695695695695449e+00,-2.662374077006967044e-01,3.712680794499267356e-01
5.705705705705705455e+00,-2.623248861106876606e-01,3.739184370042658578e-01
5.715715715715715461e+00,-2.583819929937603566e-01,3.765266189387171392e-01
5.725725725725725468e+00,-2.544091545071837102e-01,3.790925511751959687e-01
5.735735735735735474e+00,-2.504068000450419551e-01,3.816161652793869097e-01
5.745745745745745481e+00,-2.463753621842058317e-01,3.840973982582565061e-01
5.755755755755755487e+00,-2.423152766301372996e-01,3.865361923598439886e-01
5.765765765765765494e+00,-2.382269821625367101e-01,3.889324948754062650e-01
5.775775775775775500e+00,-2.341109205808352967e-01,3.912862579441553357e-01
5.785785785785785507e+00,-2.299675366495393114e-01,3.935974383606103966e-01
5.795795795795795513e+00,-2.257972780434307214e-01,3.958659973847445945e-01
5.805805805805805520e+00,-2.216005952926295708e-01,3.980919005549655720e-01
5.815815815815815526e+00,-2.173779417275231995e-01,4.002751175040942244e-01
5.825825825825825532e+00,-2.131297734235673980e-01,4.024156217783637635e-01
5.835835835835835539e+00,-2.088565491459648260e-01,4.045133906595537177e-01
5.845845845845845545e+00,-2.045587302942251939e-01,4.065684049903558472e-01
5.855855855855855552e+00,-2.002367808466127275e-01,4.085806490029645910e-01
5.865865865865865558e+00,-1.958911673044858581e-01,4.105501101510145023e-01
5.875875875875875565e+00,-1.915223586365339126e-01,4.124767789449115818e-01
5.885885885885885571e+00,-1.871308262229157970e-01,4.143606487905753255e-01
5.895895895895895578e+00,-1.827170437993059227e-01,4.162017158316421717e-01
5.905905905905905584e+00,-1.782814874008519235e-01,4.179999787952082824e-01
5.915915915915915591e+00,-1.738246353060491911e-01,4.197554388410856818e-01
5.925925925925925597e+00,-1.693469679805371664e-01,4.214680994146271509e-01
5.935935935935935603e+00,-1.648489680208219121e-01,4.231379661031409167e-01
5.945945945945945610e+00,-1.603311200979306017e-01,4.247650464959062400e-01
5.955955955955955616e+00,-1.557939109010016143e-01,4.263493500478191534e-01
5.965965965965965623e+00,-1.512378290808160108e-01,4.278908879466435389e-01
5.975975975975975629e+00,-1.466633651932746085e-01,4.293896729839237203e-01
5.985985985985985636e+00,-1.420710116428254566e-01,4.308457194295206016e-01
5.995995995995995642e+00,-1.374612626258468751e-01,4.322590429097794562e-01
6.006006006006005649e+00,-1.328346140739902204e-01,4.336296602893522922e-01
6.016016016016015655e+00,-1.281915635974872902e-01,4.349575895566404893e-01
6.026026026026025662e+00,-1.235326104284273502e-01,4.362428497128555405e-01
6.036036036036035668e+00,-1.188582553640080142e-01,4.374854606647037292e-01
6.046046046046045674e+00,-1.141690007097647119e-01,4.386854431206632099e-01
6.056056056056055681e+00,-1.094653502227839192e-01,4.398428184908588223e-01
6.066066066066065687e+00,-1.047478090549037871e-01,4.409576087905013320e-01
6.076076076076075694e+00,-1.000168836959078739e-01,4.420298365468873225e-01
6.086086086086085700e+00,-9.527308191671557402e-02,4.430595247099378131e-01
6.096096096096095707e+00,-9.051691271257476801e-02,4.440466965662563381e-01
6.106106106106105713e+00,-8.574888624626036959e-02,4.449913756566893364e-01
6.116116116116115720e+00,-8.096951379128410065e-02,4.458935856973624823e-01
6.126126126126125726e+00,-7.617930767511939261e-02,4.467533505041817454e-01
6.136136136136135732e+00,-7.137878122244645240e-02,4.475706939207605983e-01
6.146146146146145739e+00,-6.656844869842175327e-02,4.483456397497770918e-01
6.156156156156155745e+00,-6.174882525197637750e-02,4.490782116877165553e-01
6.166166166166165752e+00,-5.692042685914789485e-02,4.497684332629773851e-01
6.176176176176175758e+00,-5.208377026645027996e-02,4.504163277773394203e-01
6.186186186186185765e+00,-4.723937293428597667e-02,4.510219182507489988e-01
6.196196196196195771e+00,-4.238775298040509815e-02,4.515852273694051511e-01
6.206206206206205778e+00,-3.752942912341574594e-02,4.521062774371363280e-01
6.216216216216215784e+00,-3.266492062635011767e-02,4.525850903300334682e-01
6.226226226226225791e+00,-2.779474724029072641e-02,4.530216874543184224e-01
6.236236236236235797e+00,-2.291942914806123846e-02,4.534160897074346330e-01
6.246246246246245803e+00,-1.803948690798617971e-02,4.537683174423366994e-01
6.256256256256255810e+00,-1.315544139772406064e-02,4.540783904349556810e-01
6.266266266266265816e+00,-8.267813758178118103e-03,4.543463278548282580e-01
6.276276276276275823e+00,-3.377125337489207072e-03,4.545721482388652701e-01
6.286286286286285829e+00,1.516102364884951972e-03,4.547558694682461433e-01
6.296296296296295836e+00,6.411347753999722433e-03,4.548975087484215529e-01
6.306306306306305842e+00,1.130808919515844009e-02,4.549970825922091122e-01
6.316316316316315849e+00,1.620580506954788502e-02,4.550546068059662663e-01
6.326326326326325855e+00,2.110397382977004591e-02,4.550700964788281788e-01
6.336336336336335862e+00,2.600207405526587870e-02,4.550435659749956230e-01
6.346346346346345868e+00,3.089958450762676778e-02,4.549750289290627192e-01
6.356356356356355874e+00,3.579598418578942842e-02,4.548644982443728613e-01
6.366366366366365881e+00,4.069075238111000137e-02,4.547119860943905634e-01
6.376376376376375887e+00,4.558336873231302183e-02,4.545175039270831219e-01
6.386386386386385894e+00,5.047331328031110648e-02,4.542810624723015445e-01
6.396396396396395900e+00,5.536006652289109792e-02,4.540026717521560840e-01
6.406406406406405907e+00,6.024310946926245830e-02,4.536823410943740531e-01
6.416416416416416801e+00,6.512192369446405393e-02,4.533200791486386438e-01
6.426426426426426808e+00,6.999599139362268352e-02,4.529158939059066968e-01
6.436436436436436814e+00,7.486479543606557041e-02,4.524697927206959847e-01
6.446446446446446821e+00,7.972781941927405136e-02,4.519817823363379561e-01
6.456456456456456827e+00,8.458454772268064747e-02,4.514518689131976625e-01
6.466466466466466834e+00,8.943446556130295322e-02,4.508800580598585905e-01
6.476476476476476840e+00,9.427705903921056174e-02,4.502663548672720117e-01
6.486486486486486847e+00,9.911181520282094648e-02,4.496107639458634675e-01
6.496496496496496853e+00,1.039382220940200247e-01,4.489132894656026052e-01
6.506506506506506859e+00,1.087557688031035724e-01,4.481739351990384757e-01
6.516516516516516866e+00,1.135639455215351479e-01,4.473927045673002922e-01
6.526526526526526872e+00,1.183622435945167334e-01,4.465696006890535474e-01
6.536536536536536879e+00,1.231501555733675868e-01,4.457046264324291962e-01
6.546546546546546885e+00,1.279271752677078600e-01,4.447977844699247951e-01
6.556556556556556892e+00,1.326927977974423634e-01,4.438490773362683828e-01
6.566566566566566898e+00,1.374465196445410209e-01,4.428585074892474882e-01
6.576576576576576905e+00,1.421878387046111580e-01,4.418260773735332436e-01
6.586586586586586911e+00,1.469162543382590003e-01,4.407517894874680708e-01
6.596596596596596918e+00,1.516312674222349000e-01,4.396356464528090036e-01
6.606606606606606924e+00,1.563323804003592110e-01,4.384776510874889843e-01
6.616616616616616930e+00,1.610190973342249532e-01,4.372778064813225285e-01
6.626626626626626937e+00,1.656909239536724643e-01,4.360361160746967224e-01
6.636636636636636943e+00,1.703473677070333481e-01,4.347525837402637650e-01
6.646646646646646950e+00,1.749879378111388606e-01,4.334272138675646646e-01
6.656656656656656956e+00,1.796121453010889601e-01,4.320600114506540357e-01
6.666666666666666963e+00,1.842195030797788291e-01,4.306509821786899117e-01
6.676676676676676969e+00,1.888095259671780102e-01,4.292001325294772518e-01
6.686686686686686976e+00,1.933817307493592430e-01,4.277074698659844576e-01
6.696696696696696982e+00,1.979356362272726710e-01,4.261730025357817198e-01
6.706706706706706989e+00,2.024707632652614775e-01,4.245967399734335568e-01
6.716716716716716995e+00,2.069866348393157029e-01,4.229786928058276718e-01
6.726726726726727001e+00,2.114827760850600813e-01,4.213188729603909444e-01
6.736736736736737008e+00,2.159587143454720914e-01,4.196172937762215338e-01
6.746746746746747014e+00,2.204139792183268109e-01,4.178739701180886890e-01
6.756756756756757021e+00,2.248481026033644636e-01,4.160889184932887175e-01
6.766766766766767027e+00,2.292606187491774972e-01,4.142621571713457351e-01
6.776776776776777034e+00,2.336510642998127774e-01,4.123937063064988529e-01
6.786786786786787040e+00,2.380189783410858184e-01,4.104835880629830180e-01
6.796796796796797047e+00,2.423639024466034964e-01,4.085318267430431138e-01
6.806806806806807053e+00,2.466853807234907492e-01,4.065384489176530058e-01
6.816816816816817060e+00,2.509829598578189325e-01,4.045034835599046197e-01
6.826826826826827066e+00,2.552561891597309729e-01,4.024269621810295239e-01
6.836836836836837072e+00,2.595046206082610718e-01,4.003089189689752470e-01
6.846846846846847079e+00,2.637278088958439626e-01,3.981493909295032996e-01
6.856856856856857085e+00,2.679253114725115847e-01,3.959484180297591083e-01
6.866866866866867092e+00,2.720966885897724841e-01,3.937060433442584606e-01
6.876876876876877098e+00,2.762415033441717460e-01,3.914223132031834917e-01
6.886886886886887105e+00,2.803593217205264665e-01,3.890972773429518528e-01
6.896896896896897111e+00,2.844497126348350391e-01,3.867309890589896160e-01
6.906906906906907118e+00,2.885122479768551518e-01,3.843235053605804086e-01
6.916916916916917124e+00,2.925465026523484946e-01,3.818748871277629631e-01
6.926926926926927131e+00,2.965520546249880152e-01,3.793851992701340325e-01
6.936936936936937137e+00,3.005284849579246687e-01,3.768545108874778449e-01
6.946946946946947143e+00,3.044753778550103318e-01,3.742828954321283930e-01
6.956956956956957150e+00,3.083923207016734946e-01,3.716704308729325557e-01
6.966966966966967156e+00,3.122789041054447323e-01,3.690171998606843751e-01
6.976976976976977163e+00,3.161347219361281824e-01,3.663232898949563832e-01
6.986986986986987169e+00,3.199593713656165295e-01,3.635887934921579467e-01
6.996996996996997176e+00,3.237524529073457780e-01,3.608138083546466590e-01
7.007007007007007182e+00,3.275135704553864824e-01,3.579984375408615249e-01
7.017017017017017189e+00,3.312423313231696587e-01,3.551427896362001069e-01
7.027027027027027195e+00,3.349383462818418811e-01,3.522469789245341598e-01
7.037037037037037202e+00,3.386012295982487874e-01,3.493111255602438514e-01
7.047047047047047208e+00,3.422305990725428293e-01,3.463353557404892924e-01
7.057057057057057214e+00,3.458260760754121588e-01,3.433198018776349447e-01
7.067067067067067221e+00,3.493872855849280978e-01,3.402646027716237365e-01
7.077077077077077227e+00,3.529138562230082488e-01,3.371699037820186096e-01
7.087087087087087234e+00,3.564054202914916369e-01,3.340358569996078608e-01
7.097097097097097240e+00,3.598616138078234994e-01,3.308626214173665536e-01
7.107107107107107247e+00,3.632820765403474428e-01,3.276503631004711314e-01
7.117117117117117253e+00,3.666664520432005858e-01,3.243992553551872104e-01
7.127127127127127260e+00,3.700143876908100760e-01,3.211094788964377611e-01
7.137137137137137266e+00,3.733255347119880385e-01,3.177812220137702370e-01
7.147147147147147273e+00,3.765995482236217939e-01,3.144146807354576967e-01
7.157157157157157279e+00,3.798360872639565122e-01,3.110100589905706037e-01
7.167167167167167285e+00,3.830348148254690832e-01,3.075675687686202919e-01
7.177177177177177292e+00,3.861953978873275961e-01,3.040874302766625181e-01
7.187187187187187298e+00,3.893175074474372610e-01,3.005698720935111590e-01
7.197197197197197305e+00,3.924008185540672766e-01,2.970151313207600730e-01
7.207207207207207311e+00,3.954450103370582559e-01,2.934234537304100665e-01
7.217217217217217318e+00,3.984497660386056017e-01,2.897950939087767797e-01
7.227227227227227324e+00,4.014147730436187778e-01,2.861303153963868362e-01
7.237237237237237331e+00,4.043397229096514223e-01,2.824293908235524508e-01
7.247247247247247337e+00,4.072243113964014727e-01,2.786926020414197680e-01
7.257257257257257343e+00,4.100682384947794690e-01,2.749202402480606100e-01
7.267267267267267350e+00,4.128712084555399287e-01,2.711126061094018547e-01
7.277277277277277356e+00,4.156329298174769038e-01,2.672700098747186059e-01
7.287287287287287363e+00,4.183531154351795567e-01,2.633927714862134284e-01
7.297297297297297369e+00,4.210314825063439792e-01,2.594812206826013212e-01
7.307307307307307376e+00,4.236677525986435322e-01,2.555356970963150176e-01
7.317317317317317382e+00,4.262616516761507657e-01,2.515565503439111672e-01
7.327327327327327389e+00,4.288129101253113085e-01,2.475441401095544169e-01
7.337337337337337395e+00,4.313212627804673405e-01,2.434988362211919777e-01
7.347347347347347402e+00,4.337864489489275388e-01,2.394210187191816441e-01
7.357357357357357408e+00,4.362082124355838308e-01,2.353110779169794164e-01
7.367367367367367414e+00,4.385863015670690146e-01,2.311694144536773077e-01
7.377377377377377421e+00,4.409204692154573557e-01,2.269964393381950496e-01
7.387387387387387427e+00,4.432104728215040534e-01,2.227925739846669528e-01
7.397397397397397434e+00,4.454560744174215214e-01,2.185582502389259996e-01
7.407407407407407440e+00,4.476570406491922061e-01,2.142939103957303693e-01
7.417417417417417447e+00,4.498131427984139452e-01,2.100000072065248691e-01
7.427427427427427453e+00,4.519241568036779233e-01,2.056770038775888598e-01
7.437437437437437460e+00,4.539898632814773904e-01,2.013253740581648910e-01
7.447447447447447466e+00,4.560100475466438152e-01,1.969456018184461421e-01
7.457457457457457473e+00,4.579844996323099715e-01,1.925381816173662441e-01
7.467467467467467479e+00,4.599130143093993484e-01,1.881036182597872752e-01
7.477477477477477485e+00,4.617953911056380534e-01,1.836424268430111306e-01
7.487487487487487492e+00,4.636314343240895974e-01,1.791551326925001075e-01
7.497497497497497498e+00,4.654209530612093970e-01,1.746422712866280424e-01
7.507507507507507505e+00,4.671637612244196047e-01,1.701043881703832306e-01
7.517517517517517511e+00,4.688596775492006596e-01,1.655420388578418833e-01
7.527527527527527518e+00,4.705085256157000018e-01,1.609557887234465690e-01
7.537537537537537524e+00,4.721101338648551748e-01,1.563462128819480546e-01
7.547547547547547531e+00,4.736643356140308736e-01,1.517138960570024175e-01
7.557557557557557537e+00,4.751709690721687696e-01,1.470594324384378870e-01
7.567567567567567544e+00,4.766298773544487832e-01,1.423834255280873873e-01
7.577577577577577550e+00,4.780409084964591382e-01,1.376864879743425474e-01
7.587587587587587556e+00,4.794039154678770842e-01,1.329692413954920993e-01
7.597597597597597563e+00,4.807187561856570701e-01,1.282323161916844867e-01
