Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.007463996,7.81869e-06,0.07720251,7.970082e-05,0.0036715297,4.2200204e-06,1.3208748
0.008423429,8.774541e-06,0.07854827,7.7550234e-05,0.0046309885,5.1755273e-06,1.3252722
0.009332254,9.638204e-06,0.075730175,7.088298e-05,0.00554223,6.0421135e-06,1.3290011
0.010308913,1.0505257e-05,0.087056875,7.566222e-05,0.0065179495,6.9076486e-06,1.3321646
0.011421566,1.1440339e-05,0.08704755,7.304069e-05,0.00763083,7.840592e-06,1.3348519
0.012329698,1.2177804e-05,0.07566541,6.0288326e-05,0.008545709,8.584088e-06,1.3371292
0.013238384,1.28680485e-05,0.07579776,5.669797e-05,0.009455118,9.275672e-06,1.3390541
0.014184169,1.35419705e-05,0.08168403,5.716014e-05,0.010399281,9.9484605e-06,1.3406857
0.015287162,1.4277428e-05,0.096411765,6.328224e-05,0.01149757,1.0679436e-05,1.3420708
0.01655261,1.5077389e-05,0.10550502,6.610246e-05,0.012759012,1.1475374e-05,1.3432463
0.017802292,1.5833431e-05,0.10267459,6.1390456e-05,0.014009,1.2231812e-05,1.3442413
0.019004725,1.6522717e-05,0.10066114,5.6781762e-05,0.015212792,1.2922562e-05,1.3450848
0.020155549,1.714786e-05,0.09022663,4.8599162e-05,0.016367229,1.3549976e-05,1.3458034
0.021148857,1.76575e-05,0.08668369,4.335225e-05,0.017365683,1.4062367e-05,1.3464161
0.022214854,1.8168756e-05,0.08315783,3.9684797e-05,0.01843243,1.4573207e-05,1.3469342
0.023076307,1.8564575e-05,0.07177582,3.2308337e-05,0.0192996,1.4971727e-05,1.3473737
0.024005452,1.89583e-05,0.08309667,3.441586e-05,0.020226147,1.5363845e-05,1.3477429
0.0251386,1.9408177e-05,0.0944238,3.7180995e-05,0.02135383,1.5810157e-05,1.348057
0.026339548,1.9860467e-05,0.10574637,3.9071125e-05,0.022550821,1.6260285e-05,1.3483216
0.027776528,2.03686e-05,0.12241478,4.279039e-05,0.023980802,1.6764887e-05,1.3485454
0.029309342,2.0884418e-05,0.12772451,4.248531e-05,0.025509555,1.7279268e-05,1.348729
0.030862458,2.1379436e-05,0.13114709,4.11492e-05,0.027060952,1.7774353e-05,1.3488814
0.032512743,2.1873417e-05,0.14046009,4.137339e-05,0.0287068,1.826759e-05,1.3490078
0.03429781,2.2375809e-05,0.15118007,4.1940835e-05,0.030485589,1.8768658e-05,1.349113
0.03611609,2.2860682e-05,0.14701848,3.878959e-05,0.03230423,1.925429e-05,1.3492024
0.03773391,2.3270639e-05,0.1316245,3.2839198e-05,0.033933695,1.9668281e-05,1.34928
0.039246228,2.3629651e-05,0.12681203,2.9531808e-05,0.03545266,2.0029953e-05,1.3493421
0.04078668,2.3970904e-05,0.12836152,2.7989776e-05,0.0369924,2.0371663e-05,1.3493923
0.04239486,2.4303512e-05,0.13968718,2.8316925e-05,0.038595323,2.0703419e-05,1.3494364
0.04420696,2.4654179e-05,0.15099294,2.8871207e-05,0.04039767,2.1052025e-05,1.3494754
0.046044786,2.4990055e-05,0.15533735,2.7919255e-05,0.04223182,2.138758e-05,1.3495048
0.04801531,2.5326608e-05,0.16871652,2.8311975e-05,0.044194255,2.1723126e-05,1.3495305
0.05010399,2.5661793e-05,0.17038824,2.7024522e-05,0.046278715,2.2057904e-05,1.3495548
0.052060574,2.5958132e-05,0.16303757,2.425053e-05,0.04824212,2.2355985e-05,1.3495746
0.054035228,2.6236696e-05,0.16609332,2.3008033e-05,0.05021667,2.2635199e-05,1.3495886
0.05606507,2.6503803e-05,0.16913982,2.1892725e-05,0.052243963,2.2902466e-05,1.3496003
0.058081333,2.6751999e-05,0.16692935,2.0205753e-05,0.05426117,2.3151233e-05,1.3496106
0.060058177,2.6979036e-05,0.16472664,1.8572337e-05,0.056240413,2.3378996e-05,1.3496195
0.062001023,2.7186938e-05,0.15910326,1.6742271e-05,0.058186717,2.3587672e-05,1.3496277
0.06387011,2.7372793e-05,0.15800926,1.5377425e-05,0.060059406,2.3774293e-05,1.3496351
0.065820016,2.7551961e-05,0.162478,1.4662974e-05,0.062005773,2.3953375e-05,1.3496405
0.06777366,2.7718635e-05,0.16315545,1.3652402e-05,0.06395848,2.4120185e-05,1.349645
0.06980799,2.7878626e-05,0.17519717,1.3476454e-05,0.06598714,2.42799e-05,1.349651
