Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
-0.021996072,-3.4124827e-05,-0.05089243,-8.439185e-05,-0.0034962024,-6.408891e-06,1.3211974
-0.022612017,-3.512692e-05,-0.05175959,-8.373253e-05,-0.004117604,-7.4214736e-06,1.3255658
-0.02330127,-3.622031e-05,-0.062256478,-9.7805816e-05,-0.0048096995,-8.519636e-06,1.3292652
-0.0242321,-3.7664075e-05,-0.08324088,-0.00012871988,-0.0057378095,-9.961886e-06,1.3324026
-0.025391325,-3.9452134e-05,-0.098619506,-0.00015231177,-0.0068954127,-1.175277e-05,1.3350582
-0.02664213,-4.137981e-05,-0.10582442,-0.0001629387,-0.008149672,-1.3692482e-05,1.3373023
-0.027965514,-4.3408298e-05,-0.11156024,-0.00017075374,-0.009477315,-1.573659e-05,1.3392031
-0.029334817,-4.5495482e-05,-0.11410089,-0.00017380064,-0.010851285,-1.7842e-05,1.3408141
-0.030708387,-4.757746e-05,-0.1148426,-0.00017371123,-0.012229894,-1.9944111e-05,1.3421798
-0.032027397,-4.957334e-05,-0.104236014,-0.00015849624,-0.013555471,-2.1964031e-05,1.3433397
-0.03307369,-5.1171635e-05,-0.081509896,-0.00012462094,-0.014612375,-2.3593288e-05,1.3443269
-0.033983424,-5.2536743e-05,-0.081472985,-0.00012013564,-0.015526929,-2.497782e-05,1.3451651
-0.03511113,-5.4175547e-05,-0.09514336,-0.00013831684,-0.016651,-2.6620903e-05,1.3458741
-0.03621506,-5.578817e-05,-0.08651878,-0.00012731348,-0.017758315,-2.8248203e-05,1.3464713
-0.037154127,-5.716186e-05,-0.08094476,-0.0001170084,-0.018702796,-2.9640625e-05,1.3469789
-0.038257975,-5.8728958e-05,-0.09764983,-0.00013787726,-0.019803295,-3.121298e-05,1.3474097
-0.03954531,-6.0543414e-05,-0.10557327,-0.00014940489,-0.021086669,-3.3034034e-05,1.3477764
-0.04077111,-6.2275845e-05,-0.102144055,-0.0001439791,-0.022315694,-3.478341e-05,1.348082
-0.04206021,-6.407162e-05,-0.11272019,-0.0001560093,-0.023603695,-3.6591446e-05,1.3483429
-0.043539982,-6.6107656e-05,-0.12331092,-0.00016988502,-0.025078759,-3.8636863e-05,1.3485647
-0.04506323,-6.819398e-05,-0.13057789,-0.00017809008,-0.026600657,-4.0737963e-05,1.3487467
-0.046743434,-7.0468544e-05,-0.14217414,-0.00019218346,-0.028276127,-4.3024575e-05,1.3488985
-0.04850946,-7.284414e-05,-0.14785305,-0.00019867446,-0.03003997,-4.541652e-05,1.3490223
-0.05023184,-7.515733e-05,-0.137841,-0.0001857331,-0.031766888,-4.7756756e-05,1.3491267
-0.051737685,-7.717733e-05,-0.12450825,-0.00016605172,-0.033283334,-4.981214e-05,1.3492151
-0.05318559,-7.9089165e-05,-0.11876767,-0.00015647303,-0.03473716,-5.1749856e-05,1.3492856
-0.05453938,-8.0861326e-05,-0.11064448,-0.00014454765,-0.036097467,-5.3546544e-05,1.3493443
-0.05574679,-8.2436134e-05,-0.09493256,-0.0001241807,-0.0373143,-5.5148623e-05,1.3493958
-0.05674957,-8.3737956e-05,-0.083564304,-0.0001074381,-0.03832691,-5.647717e-05,1.3494412
-0.057752207,-8.500793e-05,-0.08354793,-0.00010543013,-0.039330676,-5.775944e-05,1.3494761
-0.058822688,-8.633883e-05,-0.09487656,-0.00011701682,-0.04039464,-5.909312e-05,1.3495083
-0.060144484,-8.7953355e-05,-0.114083506,-0.00013916248,-0.041699857,-6.0700393e-05,1.3495396
-0.061607715,-8.973326e-05,-0.12192557,-0.00014844583,-0.043153543,-6.248263e-05,1.3495622
-0.0631129,-9.155276e-05,-0.12895876,-0.00015515913,-0.04465474,-6.431272e-05,1.349579
-0.06479796,-9.355939e-05,-0.14483352,-0.00017190725,-0.046329066,-6.632451e-05,1.3495959
-0.06667101,-9.57666e-05,-0.15851738,-0.00018651658,-0.04819102,-6.853829e-05,1.3496103
-0.068637684,-9.806745e-05,-0.16440617,-0.00019209241,-0.050153106,-7.085409e-05,1.3496192
-0.07069093,-0.00010044264,-0.17676586,-0.00020340188,-0.052200574,-7.324495e-05,1.349629
-0.0728797,-0.00010295081,-0.17670316,-0.00020321317,-0.05438418,-7.577171e-05,1.349642
-0.07489077,-0.00010524755,-0.16985771,-0.00019257891,-0.056403734,-7.8102035e-05,1.3496497
-0.07698322,-0.00010759182,-0.1743567,-0.0001948893,-0.05849576,-8.0468046e-05,1.3496519
-0.079090156,-0.000109925815,-0.17682518,-0.0001951807,-0.06060323,-8.282385e-05,1.3496535
-0.0812418,-0.00011227991,-0.17928918,-0.00019569775,-0.06275427,-8.5198575e-05,1.3496552
-0.083392784,-0.00011460799,-0.17923567,-0.00019342166,-0.06490649,-8.754952e-05,1.3496568
-0.08547497,-0.00011684353,-0.16782075,-0.00018037345,-0.06699495,-8.981352e-05,1.3496605
-0.087356925,-0.00011884792,-0.15721978,-0.00016624878,-0.068887495,-9.185059e-05,1.3496655
-0.08919643,-0.00012077408,-0.14858997,-0.00015560824,-0.070732735,-9.380179e-05,1.3496677
-0.090866685,-0.00012250658,-0.13918298,-0.00014340632,-0.07241181,-9.5561e-05,1.34967
-0.09254918,-0.00012421561,-0.14124839,-0.00014280515,-0.07409469,-9.728614e-05,1.3496699
-0.09433706,-0.00012599713,-0.15465473,-0.00015312858,-0.07587429,-9.907554e-05,1.3496727
-0.09626056,-0.00012789264,-0.15459804,-0.00015300653,-0.07779011,-0.00010098119,1.3496796
-0.097979106,-0.00012958307,-0.1432066,-0.00013988547,-0.0795173,-0.000102697275,1.3496819
-0.099727765,-0.00013126372,-0.14825198,-0.00014163711,-0.08126557,-0.000104393475,1.3496797
-0.101565026,-0.00013299995,-0.15290274,-0.00014421639,-0.08309884,-0.000106141386,1.3496778
-0.10337519,-0.00013469397,-0.14919318,-0.00013931525,-0.08491083,-0.00010785237,1.3496758
-0.10515058,-0.00013633177,-0.15000911,-0.00013753881,-0.08668785,-0.00010950712,1.3496743
-0.10702085,-0.000138024,-0.15758847,-0.00014204849,-0.088553205,-0.000111210466,1.3496737
-0.10902143,-0.00013980265,-0.17237732,-0.00015234799,-0.0905439,-0.00011299723,1.3496764
-0.11122571,-0.00014173158,-0.1836769,-0.00016060115,-0.09273587,-0.000114933944,1.349681
-0.11342157,-0.00014363608,-0.18232718,-0.0001576662,-0.09493176,-0.00011685662,1.3496796
-0.11560253,-0.00014550006,-0.18248577,-0.00015524006,-0.09711457,-0.000118740645,1.3496776
